id,speed,cars
3176,44.79316667,11
3178,23.33493966,118
3179,28.96729042,58
3180,16.14047838,173
3181,11.1544539,173
3182,24.81921442,69
3183,45.706,10
3184,31.61969444,26
3185,24.542,22
3186,28.23041667,32
3187,34.37710317,48
3188,31.59487861,69
3189,25.31469379,138
3190,20.98051197,139
3191,26.52460994,329
3192,19.17829027,147
3193,17.37249494,179
3194,19.3771942,138
3195,25.91961538,84
3196,31.38,4
3197,37.82,10
3198,19.49732197,67
3199,16.12116667,27
3200,34.59061728,13
3205,52.305,2
3206,57.1325,4
3213,10.864375,25
3214,33.19375,11
3215,11.27,1
3216,24.49777778,40
3217,14.69379464,28
3218,36.88779018,56
3219,25.75771507,176
3220,30.53993866,122
3221,19.67748724,77
3222,37.74105769,47
3223,27.70876831,244
3224,31.758,8
3225,34.24957986,42
3226,40.87282708,41
3227,73.13168981,14
3229,13.55683333,126
3230,20.7646633,57
3231,21.52451923,36
3232,34.71627778,23
3233,0,1
3234,25.26772321,62
3235,27.25889423,55
3236,24.29541743,99
3237,22.76,15
3238,22.55836005,180
3239,21.70019539,58
3248,23.15666667,38
3249,30.23340278,34
3250,27.17302176,143
3251,36.88292969,17
3252,25.87262821,79
3253,18.73160858,198
3254,21.81806818,59
3255,25.65979167,37
3256,25.05300984,175
3257,4.83,7
3262,73.70358472,26
3263,30.57833333,15
3264,35.22029657,191
3265,32.09372024,59
3266,20.7942399,64
3267,9.805439583,78
3268,8.05,1
3269,39.69666667,3
3273,77.25,1
3274,50.81259259,8
3276,56.33,1
3277,64.105,8
3278,24.49728128,196
3279,22.21233563,141
3280,19.81455714,81
3281,28.84958712,79
3282,24.13857143,7
3283,26.83437037,33
3284,33.45919728,154
3285,23.23343855,84
3286,30.40027778,15
3287,38.62333333,8
3288,27.03745064,136
3289,57.94,1
3290,31.82888889,9
3293,25.89458816,48
3294,39.12126315,74
3295,28.52920312,111
3296,25.4706198,105
3297,32.71822013,100
3298,33.695789,42
3299,26.06149573,44
3300,28.77999777,41
3305,55.31875,4
3312,0,1
3313,25.21333333,9
3314,21.26944444,38
3315,30.80714286,19
3316,23.62863636,57
3317,31.66697917,31
3318,27.83639514,97
3319,18.39887912,46
3320,31.45952381,33
3321,52.08292445,358
3322,11.68660337,511
3323,42.29838177,92
3324,24.92713255,62
3325,0,2
3326,30.58,1
3327,49.46948082,26
3328,26.72216766,64
3329,24.34894441,88
3330,22.42961012,46
3331,26.35737936,212
3332,25.09548491,111
3333,32.50336984,140
3334,19.44752149,53
3335,32.1102381,27
3336,25.12704545,37
3337,18.66761905,30
3338,19.00007857,70
3339,26.06555777,66
3343,2.82,4
3347,26.3525,24
3348,22.31035352,74
3349,33.79666667,3
3350,29.72454662,54
3351,28.13291277,89
3352,33.395,8
3353,19.74510872,286
3354,28.56227185,162
3355,13.08685358,193
3356,9.008406311,444
3357,20.820625,24
3358,35.94333333,3
3360,9.255,30
3362,42.42494956,39
3363,39.425,3
3364,20.9856368,75
3365,24.93891927,46
3366,23.29384615,22
3367,19.08428571,33
3368,30.58,2
3370,0,1
3371,28.97,1
3373,43.79642857,16
3377,67.79375,5
3378,34.28140563,157
3379,23.2447687,294
3380,21.26273617,147
3381,28.163,16
3382,20.115,6
3383,22.32177083,49
3384,22.28257161,39
3385,19.894375,34
3386,26.61538462,25
3387,24.53438457,166
3388,66.628,5
3389,33.39375,10
3390,19.31,1
3391,40.00020833,8
3392,28.36534091,29
3393,22.9008314,87
3394,37.12233333,13
3395,21.67266667,42
3396,18.47,13
3397,28.5675,5
3398,24.66558054,106
3399,7.423583093,168
3400,22.60815069,120
3405,63.57,2
3413,24.59857143,16
3414,31.31879167,74
3415,31.44766798,112
3416,23.72418256,64
3417,25.25176398,36
3418,18.024,7
3419,23.97933333,28
3420,34.33333333,14
3421,0,1
3422,17.56834097,275
3423,28.18019479,424
3424,27.12972592,273
3425,26.36468504,71
3426,32.78875,15
3427,3.22,2
3429,19.41650794,30
3430,28.99644711,64
3431,19.44960053,276
3432,24.7855724,98
3433,19.22996795,63
3434,28.48174527,87
3435,34.26427408,162
3436,34.02922239,82
3437,28.8400278,76
3438,27.94933333,21
3439,23.98779574,91
3444,25.75,1
3446,29.934,12
3447,30.21213474,94
3448,35.23888889,21
3449,32.36488889,21
3450,28.41719792,33
3451,29.81161709,147
3452,27.19666602,75
3453,22.09846154,56
3454,8.989599897,281
3455,21.77586598,100
3456,40.54892208,519
3457,0,14
3458,33.705,21
3459,13.94666667,13
3460,25.75,5
3461,67.595,2
3462,40.22918185,34
3463,15.71844907,74
3464,27.01557481,259
3465,22.40039645,90
3466,25.32638889,39
3467,24.945,4
3468,28.85405514,78
3472,35.75071429,15
3473,0,6
3477,48.44398148,13
3478,9.107001425,313
3479,11.80020572,341
3480,24.17426811,201
3481,6.973333333,6
3482,20.35618371,141
3483,25.05498148,42
3484,14.57783073,57
3485,12.2725,20
3486,26.78579683,164
3487,38.89437572,78
3489,24.462,6
3492,0,1
3493,32.89997024,44
3494,0,4
3495,29.88714286,10
3496,33.10714286,9
3497,32.39333333,25
3498,22.22059635,89
3499,28.25696667,95
3500,23.03227238,86
3505,57.93333333,3
3513,30.08555556,31
3514,27.77076011,83
3516,28.87030303,26
3517,28.12399038,27
3518,37.015,6
3519,22.51567308,38
3520,22.53,1
3521,65.91541667,6
3522,25.20852218,191
3523,15.11055556,42
3524,36.36471311,267
3525,0.605262257,362
3526,25.2729706,266
3527,27.73375,41
3528,37.01,1
3529,28.50857143,17
3530,22.369,7
3531,16.61107143,32
3532,25.35733541,158
3533,23.26852941,69
3534,19.02208333,43
3535,23.93515038,141
3536,18.16637654,84
3537,25.03685648,66
3538,30.05164011,91
3539,27.27501736,53
3546,30.42814815,66
3547,20.84961538,47
3548,26.67421792,42
3549,31.46090278,35
3550,26.84402778,45
3551,25.91770833,18
3552,28.91014351,178
3553,30.29265625,84
3554,19.87418605,134
3555,20.40555556,57
3556,19.15523296,316
3557,17.50806683,177
3558,23.54502894,66
3559,18.42592665,71
3560,23.496,6
3561,27.42932418,56
3562,0.805,29
3563,12.66066667,22
3564,32.62656237,211
3565,11.67971273,84
3566,26.19722222,11
3567,41.84333333,9
3569,1.253333333,14
3570,49.89,1
3571,20.84042525,78
3572,44.46966667,10
3576,29.48809861,226
3577,14.46249248,262
3578,15.30509312,91
3579,28.002,30
3580,25.84762274,186
3581,29.63383377,202
3582,0,2
3583,27.47711775,51
3584,19.64923182,51
3585,29.1430965,129
3586,26.37653935,69
3587,14.285,16
3588,41.522,6
3589,31.222,7
3592,28.96714286,7
3593,24.48003571,42
3594,4.83,2
3595,23.87166667,13
3597,0,1
3598,1.61,1
3599,23.89651786,44
3600,24.44171875,69
3605,60.62,3
3613,32.6912663,56
3617,53.11,1
3621,25.68784219,113
3622,22.06151937,56
3624,20.7675,29
3625,21.69109491,57
3626,34.45420036,272
3627,14.23010737,277
3628,20.24021195,101
3629,7.778333333,19
3631,27.681,20
3632,24.43568287,99
3633,20.3416324,364
3634,19.92230453,55
3635,21.07157758,83
3636,31.39109578,102
3637,29.46887809,134
3638,27.29697733,93
3644,8.85,4
3645,29.40246032,79
3646,22.16,34
3647,25.46489583,17
3648,23.00629167,37
3649,27.54113636,33
3650,31.222,22
3651,26.04336022,105
3652,28.9310625,33
3653,20.93261888,216
3654,17.51647237,125
3655,15.71205968,157
3656,26.50721476,283
3657,23.0585267,97
3658,32.06769222,490
3659,26.51403076,154
3660,32.59,9
3661,26.99266198,75
3662,22.16221065,68
3663,17.40501617,93
3664,31.60277931,268
3665,11.91271644,155
3666,32.07261986,39
3667,42.162,7
3669,6.598,19
3670,19.66567274,106
3671,29.75589506,94
3672,32.14793913,38
3673,11.82458333,30
3675,19.14961655,366
3676,32.35627546,172
3677,30.11868371,152
3678,24.42911616,42
3679,21.32416667,15
3680,21.75333333,16
3681,26.64348233,274
3682,22.93852335,47
3683,25.73226991,73
3684,23.88614945,156
3685,43.22484375,23
3686,36.59572917,15
3688,47.98,10
3692,27.036,5
3693,31.18887924,48
3694,9.655,2
3695,36.47666667,6
3697,67.59,1
3698,45.58325,12
3699,28.915,30
3700,23.48430556,52
3712,22.16914,22
3713,47.51012731,16
3721,29.64289929,174
3724,0.805,2
3725,23.87522868,88
3726,20.48683553,145
3727,32.18666667,5
3728,29.00946247,72
3729,12.15980884,170
3730,13.50383293,229
3731,39.425,2
3732,18.16289608,249
3733,24.19185319,103
3734,26.16871334,186
3735,33.18014967,205
3736,27.05941518,107
3737,35.63428571,13
3738,20.49974474,154
3739,21.74302083,17
3745,30.19689568,170
3746,25.68578601,143
3747,23.35519033,85
3748,23.20965877,171
3749,15.961,39
3750,26.392,11
3751,19.04840364,67
3752,14.95050221,163
3753,19.94482037,247
3754,31.4982277,129
3755,26.4708717,300
3756,29.40714279,386
3757,30.78524091,122
3758,22.90672131,182
3759,21.43162987,176
3760,30.53480856,112
3761,27.36752821,89
3762,32.14502778,91
3763,0.642924553,306
3764,22.39921482,197
3765,34.88599085,322
3766,21.60215076,63
3767,32.1065,15
3768,16.7913685,60
3769,19.13126873,145
3770,25.21551282,63
3771,21.43403355,76
3772,27.61046875,56
3773,32.8681736,61
3774,16.89092976,246
3775,3.442292291,380
3776,25.635,12
3777,25.15380051,85
3778,20.38454545,22
3779,26.4349161,88
3780,42.30789063,13
3781,17.49747469,88
3782,18.99892576,322
3783,29.84086728,28
3785,32.56017857,21
3788,19.3125,8
3791,0,6
3792,16.095,14
3793,37.98770833,20
3794,16.63,5
3795,29.671875,25
3796,30.979375,13
3797,44.1765,13
3799,39.4275,5
3800,23.38866667,15
3805,59.55,1
3806,63.30166667,4
3812,39.13013802,22
3813,53.92,2
3814,28.97,3
3821,24.59996314,154
3825,32.07956389,33
3826,29.16702827,118
3827,26.33985202,119
3828,7.645,24
3829,19.80102212,80
3830,37.46228711,142
3831,17.31194606,130
3832,27.04131369,238
3833,22.58287809,113
3834,33.33714286,7
3835,17.70791667,38
3836,25.39222222,11
3837,11.25004678,71
3838,23.87354167,105
3839,21.50613348,193
3840,18.346,14
3842,0,2
3843,29.28529844,46
3844,27.34025527,89
3845,20.50455522,81
3846,26.7365191,67
3847,17.04617921,106
3848,25.60749889,587
3849,10.77785388,301
3850,9.436493669,267
3851,23.41282509,381
3852,22.91929877,587
3853,16.3174462,290
3854,34.15872987,424
3855,0.491886953,456
3856,37.6256012,769
3857,0.683822369,374
3858,0.40560095,729
3859,46.18718723,874
3860,0.336705312,496
3861,0.365103545,547
3862,12.85725339,257
3863,19.53842492,516
3864,20.57568441,69
3865,28.63951946,74
3866,27.76411343,62
3867,31.46683619,214
3868,30.36181159,147
3869,19.35225057,239
3870,20.58923901,144
3871,24.4175471,102
3872,9.41720307,201
3873,18.62735061,213
3874,28.22762153,50
3875,23.53610501,45
3876,21.72333333,15
3877,20.13431481,57
3878,13.68,7
3879,21.99333333,3
3880,0,1
3881,47.20666667,5
3882,26.37213294,285
3885,19.41383939,89
3888,45.33,8
3891,0,8
3893,20.9925232,49
3894,43.92326667,16
3895,36.77060606,15
3896,0,1
3900,0,8
3906,61.15333333,3
3911,47.44167411,34
3912,60.62,3
3913,26.555,2
3916,54.72,1
3921,26.41016374,169
3924,52.91558929,22
3925,20.92166667,36
3926,22.650625,92
3927,28.7277491,132
3928,24.74379861,81
3929,24.2129959,158
3930,21.55428571,32
3931,8.54249803,165
3932,24.462,8
3933,30.74164486,102
3934,21.81118716,52
3935,20.88129184,95
3936,27.14812784,99
3937,12.875,4
3938,42.90539387,61
3939,28.83168455,147
3940,21.55780911,152
3941,22.38810306,96
3942,20.92932773,69
3943,26.10539218,77
3944,30.46521516,69
3945,26.64874614,99
3946,25.32323529,74
3947,0.613417422,337
3948,25.27613993,127
3949,19.30379365,81
3950,19.54792045,61
3951,23.90024517,59
3952,27.04884615,42
3953,17.705,6
3954,25.81308419,244
3955,21.23430567,129
3956,26.09662449,269
3957,31.340876,107
3958,30.31004141,371
3959,17.01780437,321
3960,18.94727273,48
3961,25.17648568,58
3962,24.47881371,134
3963,19.2101091,347
3964,20.42341544,179
3965,21.428005,189
3966,33.47492398,80
3967,9.418534133,211
3968,16.70515519,269
3969,29.07453072,94
3970,21.0277381,52
3971,0.384154565,753
3972,9.066479317,377
3973,25.107,18
3974,43.12474032,36
3975,40.50166667,8
3976,0,1
3977,26.48625,10
3978,40.635,6
3982,27.74439763,264
3984,0,2
3985,24.59501389,35
3988,43.05,5
3992,39.32266667,20
3993,44.8237037,15
3995,27.26833333,21
4005,67.1875,6
4006,25.80073647,46
4007,30.17357273,44
4008,30.24430045,32
4010,33.8755,18
4011,42.05463773,39
4012,27.36,2
4018,0,2
4021,29.93106131,151
4024,34.71975,8
4025,34.13842593,26
4026,15.28875,28
4027,21.00915923,98
4028,24.45342537,167
4029,26.6695314,202
4030,32.97723557,155
4031,39.28463027,39
4034,9.379834175,291
4035,9.331907955,271
4036,31.11333333,11
4037,22.01775592,48
4038,9.040138081,315
4039,28.33309659,61
4040,14.62085688,89
4041,22.79755553,133
4042,29.75669481,215
4043,23.95237963,131
4044,19.31181818,82
4045,25.55936411,166
4046,0.523995714,533
4047,24.67666667,32
4048,27.67299185,172
4049,17.91811587,96
4050,20.47899302,136
4051,27.842,17
4052,17.24935897,52
4053,20.69142857,17
4054,18.55584013,291
4055,21.47172872,195
4056,31.62077592,228
4057,18.43558333,66
4058,22.89655198,132
4059,29.18269312,443
4060,22.09413488,162
4061,24.51663737,64
4062,22.92630443,147
4063,26.89606902,185
4064,23.66948206,46
4065,34.72424242,21
4066,31.55482143,37
4067,27.50064887,60
4068,28.12574255,356
4069,30.81789515,371
4070,31.18692809,642
4071,27.41470109,250
4072,23.06241667,69
4073,17.20683333,29
4074,26.48415061,88
4075,7.24,4
4076,2.415,4
4078,29.42714286,22
4082,29.80491978,241
4083,36.14708603,33
4084,19.71583333,12
4085,13.57008333,69
4087,24.462,8
4088,38.08666667,3
4092,40.0556713,18
4094,16.095,21
4095,33.79714286,8
4096,24.14,2
4101,34.25308017,36
4102,24.39337256,31
4103,28.8390029,49
4104,43.36510139,35
4105,27.70844985,30
4106,22.53,1
4108,67.325,4
4109,44.83615788,46
4110,23.54162621,142
4111,34.93488839,13
4118,22.53,2
4121,28.89619495,162
4122,4.83,10
4125,32.20395833,17
4126,32.99214286,51
4127,24.7961859,75
4128,34.63890039,176
4129,20.59169643,44
4130,15.17824118,179
4131,28.05674764,56
4132,32.42652479,57
4133,26.40855309,82
4134,23.45,23
4135,23.13282231,114
4136,16.50218668,133
4137,8.60408068,331
4138,33.13166468,93
4139,24.63723804,120
4140,31.85231237,207
4141,21.50502367,76
4142,25.51067039,62
4143,31.82454441,262
4144,23.18854295,141
4145,23.47004658,156
4146,25.00385527,95
4147,24.17958951,57
4148,27.27737561,141
4149,31.07228906,43
4150,32.42532867,247
4151,23.63737593,723
4152,9.536785331,389
4153,18.80360205,236
4154,23.59536827,628
4155,0.371077099,692
4156,20.10512751,645
4157,28.94464165,537
4158,30.82374729,632
4159,29.38635122,373
4160,18.19090909,27
4161,19.85968278,115
4162,18.59911614,222
4163,9.624984497,332
4164,27.15864317,81
4165,22.72441841,48
4166,26.68273934,53
4167,18.3889429,123
4168,23.27732612,422
4169,25.94788084,182
4170,35.61992112,173
4171,21.6759365,777
4172,19.64865767,91
4173,12.6442071,86
4174,30.4615,47
4175,25.75,2
4176,49.89,2
4177,24.0053125,37
4178,24.69455556,48
4179,20.87666667,27
4180,13.79428571,14
4181,21.725,2
4182,31.85729424,66
4183,10.09917483,223
4184,22.17610188,77
4185,25.91033333,77
4186,34.10238095,20
4187,31.34380952,19
4188,0,1
4192,28.62777778,36
4193,34.763,11
4194,25.21222222,26
4195,35.405,10
4196,43.45,1
4207,19.715,9
4208,18.88458452,108
4209,45.195,19
4210,24.663,12
4211,31.97995119,60
4212,33.59375,5
4221,24.5679286,93
4222,28.56729239,93
4224,40.23333333,3
4225,38.31409921,28
4226,23.93741453,50
4227,12.33183187,70
4228,19.82324908,126
4229,28.3226821,77
4230,19.06127456,157
4231,9.655,11
4232,18.668,14
4233,23.66172348,35
4234,24.57769141,50
4235,34.68374965,31
4236,21.99666667,9
4237,23.8538452,394
4238,36.42281909,326
4239,22.92039903,553
4240,25.49184606,69
4241,16.46332948,77
4242,37.39508169,124
4243,21.88972759,79
4244,19.44958333,30
4245,15.98827989,195
4246,11.73509907,92
4247,25.67050947,154
4248,22.51633256,163
4249,9.031885122,246
4250,0.402267436,581
4251,28.70486428,150
4252,30.92501825,133
4253,16.495,10
4254,29.51052085,124
4255,29.60577657,134
4256,34.7343831,444
4257,32.44375128,156
4258,28.06243056,27
4259,22.80765075,688
4260,18.62642122,264
4261,0.493241174,586
4262,0.439249911,601
4263,22.25755578,669
4264,0.529616316,439
4265,25.30530516,338
4266,31.70092493,468
4267,36.53338742,577
4268,26.41816101,126
4269,21.3235,26
4270,21.8075,29
4271,21.33464674,170
4272,8.35,24
4273,39.7523,27
4275,43.24875,5
4276,48.28,1
4277,29.16246094,30
4278,28.82090909,28
4279,27.05319444,35
4280,22.63219017,51
4281,27.35375,37
4282,18.10296892,103
4283,20.01730054,273
4287,15.772,6
4288,0.805,2
4292,28.04218078,37
4293,10.46,10
4294,29.10166667,13
4295,21.725,6
4296,37.815,2
4306,0,1
4307,8.045,6
4308,17.60669349,87
4309,19.18897313,88
4310,33.74394213,21
4311,14.25428571,21
4312,40.52452909,50
4318,31.65333333,3
4319,23.30270833,43
4320,18.95016667,44
4321,42.166,5
4322,23.06623982,184
4323,28.36375,8
4324,27.30542424,24
4325,20.67471836,98
4326,20.46835826,56
4327,18.23916667,44
4328,14.081875,28
4329,28.64546955,189
4330,0.805,12
4331,43.45,1
4332,12.60666667,15
4333,29.7725,29
4335,40.7955,7
4336,10.52821342,154
4337,24.24272321,85
4338,25.02348836,86
4339,24.58883337,165
4340,22.39880859,258
4341,14.40332544,183
4342,22.04547192,244
4343,23.65307301,203
4344,23.33584477,258
4345,9.461722,562
4346,31.15420714,156
4347,22.75583333,52
4348,25.9322568,96
4349,0.899794367,505
4350,25.3165061,287
4351,28.68909142,244
4352,19.31359544,49
4353,24.41916693,95
4354,26.86671164,127
4355,7.561458333,58
4356,31.30962588,243
4357,32.41036562,174
4358,17.54579212,231
4359,9.524609327,453
4360,23.19710805,218
4361,13.86518682,135
4362,25.34129581,340
4363,33.63388175,271
4364,24.46769988,250
4365,26.75981053,362
4366,27.19692148,608
4367,26.42859229,837
4368,19.52699146,155
4369,27.04592607,135
4370,24.86861954,115
4371,26.80253807,250
4372,0.805,5
4373,30.77725694,61
4375,55.1225,4
4377,31.71917188,18
4379,46.67,1
4380,33.3925,10
4381,17.75800527,78
4382,26.67204453,97
4383,29.03089285,228
4385,0,1
4387,37.82,4
4392,53.36764583,15
4394,37.82,3
4395,31.141,13
4407,29.19857143,11
4408,26.63946159,29
4409,24.37,11
4410,22.08881019,66
4411,27.39394445,63
4412,11.59408096,121
4413,35.19933642,23
4417,42.38,5
4419,12.8775,17
4420,16.06375,52
4421,35.48238095,18
4422,29.19663661,170
4423,17.01183333,33
4424,25.65827932,84
4425,29.88775542,66
4426,11.265,2
4427,3.22,1
4428,28.6781706,61
4429,26.18658601,168
4430,21.30701826,127
4433,23.06666667,3
4436,26.28402451,140
4437,25.345,5
4438,25.28627604,61
4439,21.15406657,115
4440,26.01003086,40
4441,22.18693262,72
4442,9.521236026,370
4443,9.798290185,286
4444,27.58274562,533
4445,32.30876085,112
4446,33.75182991,228
4447,24.8435606,404
4448,20.65552414,665
4449,20.90746419,218
4450,32.97546053,48
4451,35.33875,18
4452,28.45132995,194
4453,20.58435376,326
4454,17.16807497,118
4455,18.37416667,26
4456,25.52004117,90
4457,27.71184282,242
4458,20.38933491,155
4459,16.91972013,239
4460,26.92396852,419
4461,23.1542982,364
4462,15.88143732,488
4463,25.0351591,299
4464,30.9752477,671
4465,23.56516824,577
4466,28.72749213,248
4467,34.46075811,411
4468,30.29894657,357
4469,27.90854371,179
4470,36.47772558,338
4471,41.229855,660
4472,13.7035996,54
4473,33.38884722,78
4476,62.76,1
4477,28.43055556,27
4478,20.92,11
4479,13.2775,11
4480,23.04993818,137
4481,23.89293803,52
4482,21.98661086,184
4483,19.36029693,110
4492,40.41388889,12
4493,54.49359954,18
4495,31.82888889,9
4507,31.91381771,32
4508,17.25666667,36
4509,22.9325,7
4510,14.27483333,39
4512,34.57937467,32
4513,40.03053675,76
4514,24.23644797,77
4515,43.63174383,17
4516,32.1875,4
4519,9.656666667,9
4520,25.04625,12
4521,27.15965,116
4522,28.45915792,147
4523,26.43857143,32
4524,8.048,47
4525,25.95338185,116
4526,34.6,38
4527,15.36858828,55
4528,33.28070097,130
4529,43.53143106,65
4530,32.16890224,34
4531,41.53530438,103
4532,53.42613125,40
4533,0,1
4534,29.5725,11
4535,28.23759361,145
4536,18.51266996,117
4537,19.31071429,40
4538,16.7287532,174
4539,22.285,88
4540,30.32953752,53
4541,33.94955768,258
4542,18.23210289,156
4543,16.19394779,80
4544,29.66406412,385
4545,24.55340603,256
4546,9.563887248,286
4547,33.84747502,222
4548,0.329163228,1110
4549,9.759074624,248
4550,17.18965164,152
4551,28.87206002,129
4552,22.6146224,65
4553,16.12914705,438
4554,26.53217143,182
4555,38.04081919,304
4556,20.01927252,773
4557,0.333262133,1144
4558,21.66155004,1058
4559,34.33356936,585
4560,0.582368389,435
4561,24.87007639,319
4562,30.77579386,552
4563,0.42861899,529
4564,0.339691908,1287
4565,16.64041996,236
4566,18.53037576,316
4567,18.28618541,107
4568,17.90503541,519
4569,26.65913694,143
4570,17.22893972,183
4571,21.87172436,386
4572,30.92886949,135
4573,23.10776728,60
4576,39.31428571,7
4577,33.46158333,25
4578,19.636,14
4579,21.187351,75
4580,15.13347689,50
4581,35.4243683,86
4582,21.88298139,261
4583,53.11,2
4584,29.3725,12
4592,36.74666667,6
4593,61.55833333,7
4594,65.20533333,10
4595,49.89,3
4607,54.18047619,9
4608,0.805,3
4611,48.85428571,18
4612,32.455,8
4615,46.23174419,54
4616,23.20947157,84
4617,69.95845982,38
4618,5.2325,9
4621,57.135,2
4622,23.68657112,215
4623,22.30466102,109
4624,18.46918815,77
4625,29.6943322,103
4626,34.89610668,294
4627,39.28402365,491
4628,26.11974206,73
4629,0,5
4630,19.96563829,36
4631,18.1690469,152
4632,21.49357992,122
4633,17.63489213,175
4634,31.37132448,348
4635,23.5590941,548
4636,26.19595089,70
4637,31.11105238,71
4638,33.12956242,133
4639,29.63635069,74
4640,31.7332197,45
4641,28.5071357,241
4642,32.13097456,175
4643,33.70756333,185
4644,23.7795412,126
4645,25.91629444,103
4646,22.44363798,285
4647,0.42693081,587
4648,0.388519174,867
4649,18.27554216,134
4650,12.63253447,170
4651,29.25836009,424
4652,28.94183552,158
4653,17.08390814,186
4654,25.83293256,820
4655,31.76103842,365
4656,29.42225753,100
4657,10.66375,33
4658,30.23430608,247
4659,19.85310907,142
4660,20.53076389,52
4661,21.06857125,124
4662,17.37815561,255
4663,29.22570417,139
4664,22.80615914,476
4665,25.74276821,176
4666,30.76208667,255
4667,25.23161792,238
4668,23.84106512,233
4669,30.40098292,461
4670,19.34008301,172
4671,0.366906982,359
4672,20.97262821,82
4673,18.92705034,56
4676,36.32428571,11
4677,35.9425,27
4678,33.81054747,129
4679,30.12454365,130
4680,7.354166667,23
4681,24.57080423,247
4682,26.9399898,37
4683,20.38666667,3
4691,37.015,2
4692,27.358,5
4694,74.21578704,14
4695,46.13333333,6
4706,46.38357143,11
4707,57.94,1
4710,0,1
4711,32.35233586,49
4717,56.37218006,22
4718,31.85447451,88
4719,27.23217242,54
4720,21.48049929,162
4721,27.74180797,88
4722,16.51179785,311
4723,31.26474067,282
4724,22.12144129,104
4725,16.59086821,69
4726,21.19586637,145
4727,24.4369428,293
4728,42.82047676,256
4729,17.67241796,82
4730,26.6875,19
4731,15.97021412,101
4732,31.01622217,171
4733,27.1471875,98
4734,22.39261181,45
4735,20.07545518,204
4736,19.27259005,187
4737,0.670999994,473
4738,18.80058398,162
4739,34.12384259,80
4740,22.78348017,118
4741,25.16045455,71
4742,25.6929248,77
4743,21.15371687,155
4744,22.04311004,92
4745,24.72464744,75
4746,26.41933412,163
4747,9.469143642,438
4748,32.34304944,369
4749,28.78107101,352
4750,32.55766437,350
4751,25.37832861,129
4752,28.20483509,184
4753,31.56005868,872
4754,22.77662117,684
4755,17.64947001,310
4756,28.88884012,135
4757,29.93488009,202
4758,10.03351692,424
4759,37.48798155,333
4760,27.47011062,242
4761,17.98583128,465
4762,25.46107631,202
4763,26.54199588,66
4764,26.90365014,115
4765,24.39780754,756
4766,26.77459668,200
4767,29.44179782,380
4768,21.56775683,528
4769,24.54614892,402
4770,19.1732526,228
4771,38.20767288,607
4772,28.86229231,102
4773,26.77077428,134
4774,24.79689598,73
4775,52.83674381,58
4776,25.75318284,130
4777,0.50914462,333
4778,26.98544468,65
4779,16.30388889,34
4780,24.78375238,40
4781,28.74973457,221
4782,11.265,3
4794,70.641875,8
4795,53.91333333,6
4806,54.85802469,10
4810,25.63428571,109
4811,19.99016369,43
4812,0,10
4819,49.46171875,12
4820,31.11948077,34
4821,25.10806944,58
4822,19.58763249,210
4823,34.37258333,20
4824,5.635,12
4825,24.65507031,53
4826,21.82875687,107
4827,19.31391775,66
4828,18.57184873,116
4829,30.97718043,254
4830,10.64005038,283
4831,23.74517348,224
4832,10.26685463,253
4833,24.8584006,125
4834,32.71820226,124
4835,21.2950831,154
4836,17.70428571,12
4837,22.23755378,163
4838,26.0443088,83
4839,23.38198937,229
4840,21.73638588,555
4841,23.75027778,84
4842,27.41510211,82
4843,24.50465412,94
4844,28.91560185,21
4845,33.78386606,288
4846,10.25084869,304
4847,26.9333408,333
4848,19.21848996,325
4849,24.23487165,194
4850,23.54124009,204
4851,22.89984933,272
4852,37.61903357,595
4853,0.415745692,635
4854,29.32087086,127
4855,26.98296407,263
4856,0.393668804,429
4857,19.72860791,191
4858,16.49223105,238
4859,20.04196337,111
4860,23.08513475,236
4861,21.05896267,140
4862,28.65727816,109
4863,21.17044071,84
4864,28.9358366,64
4865,34.52906663,820
4866,31.64610221,337
4867,28.63917152,399
4868,25.9315018,306
4869,10.47184815,370
4870,11.83491398,91
4871,0.4382253,428
4872,36.23038252,48
4873,30.25505472,67
4875,4.025,3
4876,28.71733781,169
4877,33.21135182,286
4878,23.69630682,41
4879,18.506,32
4880,29.94567806,212
4881,31.17484321,48
4882,37.815,2
4883,0,1
4891,22.67727273,21
4894,90.08067813,18
4895,36.34416667,7
4896,49.51233333,8
4899,53.108,10
4900,25.86814815,10
4905,53.6735,8
4906,52.305,2
4910,31.62780139,59
4918,0,3
4919,29.71680339,46
4920,37.47428571,9
4921,51.5,2
4922,24.43263108,189
4923,17.93428571,14
4924,33.57506614,28
4925,29.68996903,84
4926,29.04459407,74
4927,20.47136757,92
4928,25.49488847,236
4929,22.94627894,127
4930,1.61,3
4931,12.875,4
4932,4.552,21
4933,10.10684874,358
4934,23.07113277,275
4935,0.667559628,492
4936,22.4403395,282
4937,38.3188333,211
4938,32.35146632,93
4939,19.77727077,117
4940,28.42785084,177
4941,33.52737851,249
4942,32.51621018,637
4943,20.74055055,98
4944,25.88913382,139
4945,33.46904246,131
4946,0.621708787,269
4947,10.02811853,453
4948,27.29363332,290
4949,10.461248,191
4950,30.24481342,245
4951,21.12654728,383
4952,13.47452992,140
4953,22.92689773,89
4954,22.539732,155
4955,25.76770509,113
4956,22.9261054,86
4957,21.76450139,220
4958,17.1847473,88
4959,27.21772406,114
4960,31.14814375,284
4961,25.62895003,119
4962,35.12063601,245
4963,20.67986111,79
4964,13.91770833,114
4965,36.75037937,707
